date,state,district,pincode,demo_age_5_17,demo_age_17_
28-10-2025,Uttar Pradesh,Gorakhpur,273213,0,14
10-11-2025,Uttar Pradesh,Gorakhpur,273012,0,1
04-11-2025,Uttar Pradesh,Gorakhpur,273001,4,46
04-11-2025,Uttar Pradesh,Gorakhpur,273004,0,13
04-11-2025,Uttar Pradesh,Gorakhpur,273006,0,6
04-11-2025,Uttar Pradesh,Gorakhpur,273010,0,4
04-11-2025,Uttar Pradesh,Gorakhpur,273012,0,1
04-11-2025,Uttar Pradesh,Gorakhpur,273158,8,59
04-11-2025,Uttar Pradesh,Gorakhpur,273161,3,10
04-11-2025,Uttar Pradesh,Gorakhpur,273401,1,38
04-11-2025,Uttar Pradesh,Gorakhpur,273407,1,30
04-11-2025,Uttar Pradesh,Gorakhpur,273409,2,24
07-11-2025,Uttar Pradesh,Gorakhpur,273002,1,29
07-11-2025,Uttar Pradesh,Gorakhpur,273006,0,7
07-11-2025,Uttar Pradesh,Gorakhpur,273009,0,1
07-11-2025,Uttar Pradesh,Gorakhpur,273012,0,2
07-11-2025,Uttar Pradesh,Gorakhpur,273013,3,40
07-11-2025,Uttar Pradesh,Gorakhpur,273209,7,97
07-11-2025,Uttar Pradesh,Gorakhpur,273211,0,33
07-11-2025,Uttar Pradesh,Gorakhpur,273408,2,22
07-11-2025,Uttar Pradesh,Gorakhpur,273411,2,28
07-11-2025,Uttar Pradesh,Gorakhpur,273412,3,36
06-11-2025,Uttar Pradesh,Gorakhpur,273003,0,2
06-11-2025,Uttar Pradesh,Gorakhpur,273008,1,20
06-11-2025,Uttar Pradesh,Gorakhpur,273155,2,16
06-11-2025,Uttar Pradesh,Gorakhpur,273165,8,56
06-11-2025,Uttar Pradesh,Gorakhpur,273209,9,79
06-11-2025,Uttar Pradesh,Gorakhpur,273401,4,36
06-11-2025,Uttar Pradesh,Gorakhpur,273403,3,40
06-11-2025,Uttar Pradesh,Gorakhpur,273407,4,35
06-11-2025,Uttar Pradesh,Gorakhpur,273408,2,33
06-11-2025,Uttar Pradesh,Gorakhpur,273413,4,59
05-11-2025,Uttar Pradesh,Gorakhpur,273013,1,26
05-11-2025,Uttar Pradesh,Gorakhpur,273306,5,23
05-11-2025,Uttar Pradesh,Gorakhpur,273412,0,10
05-11-2025,Uttar Pradesh,Gorakhpur,273413,2,24
08-11-2025,Uttar Pradesh,Gorakhpur,273002,7,30
08-11-2025,Uttar Pradesh,Gorakhpur,273006,0,3
08-11-2025,Uttar Pradesh,Gorakhpur,273007,2,29
08-11-2025,Uttar Pradesh,Gorakhpur,273017,0,2
08-11-2025,Uttar Pradesh,Gorakhpur,273152,2,23
08-11-2025,Uttar Pradesh,Gorakhpur,273155,3,11
08-11-2025,Uttar Pradesh,Gorakhpur,273306,2,39
08-11-2025,Uttar Pradesh,Gorakhpur,273407,3,29
08-11-2025,Uttar Pradesh,Gorakhpur,273409,2,17
08-11-2025,Uttar Pradesh,Gorakhpur,273413,5,61
09-11-2025,Uttar Pradesh,Gorakhpur,273008,1,6
09-11-2025,Uttar Pradesh,Gorakhpur,273161,0,2
09-11-2025,Uttar Pradesh,Gorakhpur,273404,0,8
09-11-2025,Uttar Pradesh,Gorakhpur,273412,1,17
11-11-2025,Uttar Pradesh,Gorakhpur,273003,0,3
11-11-2025,Uttar Pradesh,Gorakhpur,273161,0,11
11-11-2025,Uttar Pradesh,Gorakhpur,273213,2,19
11-11-2025,Uttar Pradesh,Gorakhpur,273404,10,35
10-11-2025,Uttar Pradesh,Gorakhpur,273014,1,30
10-11-2025,Uttar Pradesh,Gorakhpur,273212,5,56
10-11-2025,Uttar Pradesh,Gorakhpur,273403,2,51
10-11-2025,Uttar Pradesh,Gorakhpur,273404,5,27
10-11-2025,Uttar Pradesh,Gorakhpur,273412,7,37
12-11-2025,Uttar Pradesh,Gorakhpur,273158,9,48
12-11-2025,Uttar Pradesh,Gorakhpur,273161,0,6
12-11-2025,Uttar Pradesh,Gorakhpur,273213,0,15
12-11-2025,Uttar Pradesh,Gorakhpur,273406,1,17
12-11-2025,Uttar Pradesh,Gorakhpur,273411,0,13
12-11-2025,Uttar Pradesh,Gorakhpur,273413,5,56
13-11-2025,Uttar Pradesh,Gorakhpur,273001,4,71
13-11-2025,Uttar Pradesh,Gorakhpur,273003,0,4
13-11-2025,Uttar Pradesh,Gorakhpur,273005,0,18
13-11-2025,Uttar Pradesh,Gorakhpur,273008,7,28
13-11-2025,Uttar Pradesh,Gorakhpur,273014,2,33
13-11-2025,Uttar Pradesh,Gorakhpur,273155,2,8
13-11-2025,Uttar Pradesh,Gorakhpur,273201,5,29
13-11-2025,Uttar Pradesh,Gorakhpur,273209,7,68
13-11-2025,Uttar Pradesh,Gorakhpur,273402,6,58
13-11-2025,Uttar Pradesh,Gorakhpur,273403,5,29
13-11-2025,Uttar Pradesh,Gorakhpur,273406,4,17
13-11-2025,Uttar Pradesh,Gorakhpur,273411,2,38
14-11-2025,Uttar Pradesh,Gorakhpur,273006,2,5
14-11-2025,Uttar Pradesh,Gorakhpur,273203,2,13
14-11-2025,Uttar Pradesh,Gorakhpur,273306,3,23
14-11-2025,Uttar Pradesh,Gorakhpur,273402,9,60
14-11-2025,Uttar Pradesh,Gorakhpur,273404,1,30
14-11-2025,Uttar Pradesh,Gorakhpur,273405,0,4
14-11-2025,Uttar Pradesh,Gorakhpur,273411,3,34
16-11-2025,Uttar Pradesh,Gorakhpur,273004,1,4
16-11-2025,Uttar Pradesh,Gorakhpur,273014,0,10
16-11-2025,Uttar Pradesh,Gorakhpur,273015,1,36
16-11-2025,Uttar Pradesh,Gorakhpur,273152,1,8
16-11-2025,Uttar Pradesh,Gorakhpur,273158,1,16
16-11-2025,Uttar Pradesh,Gorakhpur,273209,2,21
16-11-2025,Uttar Pradesh,Gorakhpur,273212,4,18
16-11-2025,Uttar Pradesh,Gorakhpur,273402,9,37
16-11-2025,Uttar Pradesh,Gorakhpur,273404,2,5
24-12-2025,Uttar Pradesh,Gorakhpur,273017,1,0
23-12-2025,Uttar Pradesh,Gorakhpur,273002,2,35
23-12-2025,Uttar Pradesh,Gorakhpur,273004,0,9
23-12-2025,Uttar Pradesh,Gorakhpur,273005,1,33
23-12-2025,Uttar Pradesh,Gorakhpur,273008,3,26
23-12-2025,Uttar Pradesh,Gorakhpur,273010,2,7
23-12-2025,Uttar Pradesh,Gorakhpur,273015,5,84
23-12-2025,Uttar Pradesh,Gorakhpur,273201,4,46
23-12-2025,Uttar Pradesh,Gorakhpur,273306,6,23
23-12-2025,Uttar Pradesh,Gorakhpur,273412,2,44
28-12-2025,Uttar Pradesh,Gorakhpur,273004,0,9
28-12-2025,Uttar Pradesh,Gorakhpur,273005,0,20
28-12-2025,Uttar Pradesh,Gorakhpur,273014,4,18
28-12-2025,Uttar Pradesh,Gorakhpur,273155,0,7
28-12-2025,Uttar Pradesh,Gorakhpur,273209,7,46
28-12-2025,Uttar Pradesh,Gorakhpur,273212,3,35
28-12-2025,Uttar Pradesh,Gorakhpur,273402,6,47
28-12-2025,Uttar Pradesh,Gorakhpur,273405,0,12
29-12-2025,Uttar Pradesh,Gorakhpur,273006,0,7
29-12-2025,Uttar Pradesh,Gorakhpur,273008,0,16
29-12-2025,Uttar Pradesh,Gorakhpur,273202,2,39
29-12-2025,Uttar Pradesh,Gorakhpur,273203,4,13
29-12-2025,Uttar Pradesh,Gorakhpur,273212,3,53
01-01-2026,Uttar Pradesh,Gorakhpur,273004,0,11
01-01-2026,Uttar Pradesh,Gorakhpur,273005,0,16
01-01-2026,Uttar Pradesh,Gorakhpur,273306,1,41
01-01-2026,Uttar Pradesh,Gorakhpur,273411,5,14
01-01-2026,Uttar Pradesh,Gorakhpur,273413,0,21
31-12-2025,Uttar Pradesh,Gorakhpur,273002,6,33
31-12-2025,Uttar Pradesh,Gorakhpur,273004,0,17
31-12-2025,Uttar Pradesh,Gorakhpur,273013,2,41
31-12-2025,Uttar Pradesh,Gorakhpur,273015,3,72
31-12-2025,Uttar Pradesh,Gorakhpur,273152,0,30
31-12-2025,Uttar Pradesh,Gorakhpur,273155,1,10
31-12-2025,Uttar Pradesh,Gorakhpur,273165,7,73
31-12-2025,Uttar Pradesh,Gorakhpur,273401,0,31
31-12-2025,Uttar Pradesh,Gorakhpur,273409,0,15
03-01-2026,Uttar Pradesh,Gorakhpur,273003,0,2
03-01-2026,Uttar Pradesh,Gorakhpur,273017,0,1
03-01-2026,Uttar Pradesh,Gorakhpur,273152,0,15
03-01-2026,Uttar Pradesh,Gorakhpur,273213,0,9
03-01-2026,Uttar Pradesh,Gorakhpur,273401,0,10
03-01-2026,Uttar Pradesh,Gorakhpur,273407,0,7
03-01-2026,Uttar Pradesh,Gorakhpur,273412,0,11
03-01-2026,Uttar Pradesh,Gorakhpur,273413,2,13
02-01-2026,Uttar Pradesh,Gorakhpur,273001,8,34
02-01-2026,Uttar Pradesh,Gorakhpur,273004,2,1
02-01-2026,Uttar Pradesh,Gorakhpur,273005,0,14
02-01-2026,Uttar Pradesh,Gorakhpur,273008,2,16
02-01-2026,Uttar Pradesh,Gorakhpur,273010,1,5
02-01-2026,Uttar Pradesh,Gorakhpur,273013,5,21
02-01-2026,Uttar Pradesh,Gorakhpur,273015,4,39
02-01-2026,Uttar Pradesh,Gorakhpur,273016,5,32
02-01-2026,Uttar Pradesh,Gorakhpur,273306,1,16
02-01-2026,Uttar Pradesh,Gorakhpur,273403,3,24
02-01-2026,Uttar Pradesh,Gorakhpur,273409,3,5
25-12-2025,Uttar Pradesh,Gorakhpur,273004,0,8
25-12-2025,Uttar Pradesh,Gorakhpur,273016,3,21
25-12-2025,Uttar Pradesh,Gorakhpur,273158,0,22
25-12-2025,Uttar Pradesh,Gorakhpur,273202,1,24
25-12-2025,Uttar Pradesh,Gorakhpur,273209,1,40
25-12-2025,Uttar Pradesh,Gorakhpur,273306,1,21
25-12-2025,Uttar Pradesh,Gorakhpur,273401,0,8
25-12-2025,Uttar Pradesh,Gorakhpur,273403,2,17
25-12-2025,Uttar Pradesh,Gorakhpur,273406,0,6
25-12-2025,Uttar Pradesh,Gorakhpur,273408,0,21
24-12-2025,Uttar Pradesh,Gorakhpur,273001,3,66
24-12-2025,Uttar Pradesh,Gorakhpur,273013,5,42
24-12-2025,Uttar Pradesh,Gorakhpur,273014,2,22
24-12-2025,Uttar Pradesh,Gorakhpur,273201,7,41
24-12-2025,Uttar Pradesh,Gorakhpur,273306,3,30
24-12-2025,Uttar Pradesh,Gorakhpur,273403,3,27
27-12-2025,Uttar Pradesh,Gorakhpur,273003,1,6
27-12-2025,Uttar Pradesh,Gorakhpur,273017,0,1
27-12-2025,Uttar Pradesh,Gorakhpur,273161,0,6
27-12-2025,Uttar Pradesh,Gorakhpur,273203,2,28
27-12-2025,Uttar Pradesh,Gorakhpur,273209,4,45
27-12-2025,Uttar Pradesh,Gorakhpur,273401,1,17
27-12-2025,Uttar Pradesh,Gorakhpur,273404,0,18
27-12-2025,Uttar Pradesh,Gorakhpur,273406,2,20
27-12-2025,Uttar Pradesh,Gorakhpur,273409,1,11
27-12-2025,Uttar Pradesh,Gorakhpur,273412,1,29
26-12-2025,Uttar Pradesh,Gorakhpur,273007,2,38
26-12-2025,Uttar Pradesh,Gorakhpur,273155,0,20
26-12-2025,Uttar Pradesh,Gorakhpur,273161,1,3
26-12-2025,Uttar Pradesh,Gorakhpur,273401,1,27
26-12-2025,Uttar Pradesh,Gorakhpur,273403,2,51
26-12-2025,Uttar Pradesh,Gorakhpur,273405,4,10
26-12-2025,Uttar Pradesh,Gorakhpur,273411,1,42
08-12-2025,Uttar Pradesh,Gorakhpur,273017,0,1
13-12-2025,Uttar Pradesh,Gorakhpur,273017,0,3
18-12-2025,Uttar Pradesh,Gorakhpur,273017,0,3
18-12-2025,Uttar Pradesh,Gorakhpur,273155,1,14
18-12-2025,Uttar Pradesh,Gorakhpur,273201,3,37
18-12-2025,Uttar Pradesh,Gorakhpur,273203,1,16
18-12-2025,Uttar Pradesh,Gorakhpur,273402,4,56
18-12-2025,Uttar Pradesh,Gorakhpur,273406,1,19
18-12-2025,Uttar Pradesh,Gorakhpur,273408,4,45
19-12-2025,Uttar Pradesh,Gorakhpur,273001,4,57
19-12-2025,Uttar Pradesh,Gorakhpur,273010,1,7
19-12-2025,Uttar Pradesh,Gorakhpur,273405,0,6
19-12-2025,Uttar Pradesh,Gorakhpur,273412,2,26
20-12-2025,Uttar Pradesh,Gorakhpur,273006,0,1
20-12-2025,Uttar Pradesh,Gorakhpur,273008,0,11
20-12-2025,Uttar Pradesh,Gorakhpur,273013,7,38
20-12-2025,Uttar Pradesh,Gorakhpur,273203,3,14
20-12-2025,Uttar Pradesh,Gorakhpur,273213,2,13
21-12-2025,Uttar Pradesh,Gorakhpur,273005,0,6
21-12-2025,Uttar Pradesh,Gorakhpur,273015,2,32
21-12-2025,Uttar Pradesh,Gorakhpur,273152,1,7
21-12-2025,Uttar Pradesh,Gorakhpur,273404,1,8
21-12-2025,Uttar Pradesh,Gorakhpur,273407,3,16
21-12-2025,Uttar Pradesh,Gorakhpur,273411,3,14
21-12-2025,Uttar Pradesh,Gorakhpur,273412,1,9
22-12-2025,Uttar Pradesh,Gorakhpur,273201,0,28
22-12-2025,Uttar Pradesh,Gorakhpur,273209,2,48
22-12-2025,Uttar Pradesh,Gorakhpur,273406,1,10
22-12-2025,Uttar Pradesh,Gorakhpur,273412,3,32
13-12-2025,Uttar Pradesh,Gorakhpur,273003,0,4
13-12-2025,Uttar Pradesh,Gorakhpur,273007,1,52
13-12-2025,Uttar Pradesh,Gorakhpur,273008,3,28
13-12-2025,Uttar Pradesh,Gorakhpur,273010,2,14
13-12-2025,Uttar Pradesh,Gorakhpur,273014,1,29
13-12-2025,Uttar Pradesh,Gorakhpur,273201,5,49
13-12-2025,Uttar Pradesh,Gorakhpur,273202,5,64
13-12-2025,Uttar Pradesh,Gorakhpur,273212,5,73
13-12-2025,Uttar Pradesh,Gorakhpur,273306,4,36
13-12-2025,Uttar Pradesh,Gorakhpur,273405,0,9
13-12-2025,Uttar Pradesh,Gorakhpur,273411,4,30
14-12-2025,Uttar Pradesh,Gorakhpur,273004,1,6
14-12-2025,Uttar Pradesh,Gorakhpur,273006,0,5
14-12-2025,Uttar Pradesh,Gorakhpur,273152,1,12
14-12-2025,Uttar Pradesh,Gorakhpur,273158,2,24
14-12-2025,Uttar Pradesh,Gorakhpur,273202,0,24
14-12-2025,Uttar Pradesh,Gorakhpur,273203,0,14
14-12-2025,Uttar Pradesh,Gorakhpur,273212,4,19
14-12-2025,Uttar Pradesh,Gorakhpur,273402,4,30
14-12-2025,Uttar Pradesh,Gorakhpur,273406,4,12
14-12-2025,Uttar Pradesh,Gorakhpur,273408,1,24
14-12-2025,Uttar Pradesh,Gorakhpur,273411,2,20
15-12-2025,Uttar Pradesh,Gorakhpur,273001,2,65
15-12-2025,Uttar Pradesh,Gorakhpur,273015,6,99
15-12-2025,Uttar Pradesh,Gorakhpur,273152,5,48
15-12-2025,Uttar Pradesh,Gorakhpur,273155,1,18
15-12-2025,Uttar Pradesh,Gorakhpur,273202,1,49
15-12-2025,Uttar Pradesh,Gorakhpur,273306,1,38
15-12-2025,Uttar Pradesh,Gorakhpur,273411,0,33
16-12-2025,Uttar Pradesh,Gorakhpur,273006,2,5
16-12-2025,Uttar Pradesh,Gorakhpur,273007,3,48
16-12-2025,Uttar Pradesh,Gorakhpur,273009,1,2
16-12-2025,Uttar Pradesh,Gorakhpur,273016,6,57
16-12-2025,Uttar Pradesh,Gorakhpur,273402,5,72
16-12-2025,Uttar Pradesh,Gorakhpur,273407,5,41
16-12-2025,Uttar Pradesh,Gorakhpur,273408,0,31
16-12-2025,Uttar Pradesh,Gorakhpur,273411,4,31
16-12-2025,Uttar Pradesh,Gorakhpur,273412,3,60
17-12-2025,Uttar Pradesh,Gorakhpur,273001,0,61
17-12-2025,Uttar Pradesh,Gorakhpur,273009,0,1
17-12-2025,Uttar Pradesh,Gorakhpur,273012,1,3
17-12-2025,Uttar Pradesh,Gorakhpur,273014,3,35
17-12-2025,Uttar Pradesh,Gorakhpur,273016,2,49
17-12-2025,Uttar Pradesh,Gorakhpur,273017,0,1
17-12-2025,Uttar Pradesh,Gorakhpur,273211,1,26
17-12-2025,Uttar Pradesh,Gorakhpur,273403,0,35
17-12-2025,Uttar Pradesh,Gorakhpur,273409,1,11
17-12-2025,Uttar Pradesh,Gorakhpur,273413,3,54
08-12-2025,Uttar Pradesh,Gorakhpur,273002,2,32
08-12-2025,Uttar Pradesh,Gorakhpur,273008,4,28
08-12-2025,Uttar Pradesh,Gorakhpur,273012,0,4
08-12-2025,Uttar Pradesh,Gorakhpur,273152,2,52
08-12-2025,Uttar Pradesh,Gorakhpur,273162,0,1
08-12-2025,Uttar Pradesh,Gorakhpur,273209,16,73
08-12-2025,Uttar Pradesh,Gorakhpur,273211,2,31
08-12-2025,Uttar Pradesh,Gorakhpur,273306,2,51
08-12-2025,Uttar Pradesh,Gorakhpur,273401,3,27
08-12-2025,Uttar Pradesh,Gorakhpur,273402,3,83
08-12-2025,Uttar Pradesh,Gorakhpur,273407,2,35
08-12-2025,Uttar Pradesh,Gorakhpur,273408,2,30
10-12-2025,Uttar Pradesh,Gorakhpur,273012,0,2
10-12-2025,Uttar Pradesh,Gorakhpur,273016,3,59
10-12-2025,Uttar Pradesh,Gorakhpur,273202,5,57
10-12-2025,Uttar Pradesh,Gorakhpur,273203,0,28
10-12-2025,Uttar Pradesh,Gorakhpur,273211,1,32
10-12-2025,Uttar Pradesh,Gorakhpur,273213,0,26
10-12-2025,Uttar Pradesh,Gorakhpur,273306,2,36
10-12-2025,Uttar Pradesh,Gorakhpur,273406,1,27
09-12-2025,Uttar Pradesh,Gorakhpur,273002,1,30
09-12-2025,Uttar Pradesh,Gorakhpur,273006,0,14
09-12-2025,Uttar Pradesh,Gorakhpur,273012,1,10
09-12-2025,Uttar Pradesh,Gorakhpur,273203,0,18
09-12-2025,Uttar Pradesh,Gorakhpur,273213,2,23
09-12-2025,Uttar Pradesh,Gorakhpur,273407,6,37
11-12-2025,Uttar Pradesh,Gorakhpur,273010,0,18
11-12-2025,Uttar Pradesh,Gorakhpur,273014,2,34
11-12-2025,Uttar Pradesh,Gorakhpur,273211,0,26
11-12-2025,Uttar Pradesh,Gorakhpur,273213,0,25
11-12-2025,Uttar Pradesh,Gorakhpur,273412,2,54
12-12-2025,Uttar Pradesh,Gorakhpur,273006,0,8
12-12-2025,Uttar Pradesh,Gorakhpur,273010,1,15
12-12-2025,Uttar Pradesh,Gorakhpur,273012,1,5
12-12-2025,Uttar Pradesh,Gorakhpur,273152,6,41
12-12-2025,Uttar Pradesh,Gorakhpur,273155,2,10
12-12-2025,Uttar Pradesh,Gorakhpur,273158,6,51
12-12-2025,Uttar Pradesh,Gorakhpur,273161,0,2
12-12-2025,Uttar Pradesh,Gorakhpur,273165,13,59
12-12-2025,Uttar Pradesh,Gorakhpur,273203,0,33
12-12-2025,Uttar Pradesh,Gorakhpur,273407,6,35
03-12-2025,Uttar Pradesh,Gorakhpur,273008,2,22
03-12-2025,Uttar Pradesh,Gorakhpur,273010,0,5
03-12-2025,Uttar Pradesh,Gorakhpur,273012,0,2
03-12-2025,Uttar Pradesh,Gorakhpur,273203,2,15
03-12-2025,Uttar Pradesh,Gorakhpur,273209,9,80
03-12-2025,Uttar Pradesh,Gorakhpur,273306,1,18
03-12-2025,Uttar Pradesh,Gorakhpur,273401,1,19
03-12-2025,Uttar Pradesh,Gorakhpur,273402,1,53
03-12-2025,Uttar Pradesh,Gorakhpur,273404,0,19
04-12-2025,Uttar Pradesh,Gorakhpur,273001,4,74
04-12-2025,Uttar Pradesh,Gorakhpur,273005,0,19
04-12-2025,Uttar Pradesh,Gorakhpur,273016,2,55
04-12-2025,Uttar Pradesh,Gorakhpur,273212,5,67
04-12-2025,Uttar Pradesh,Gorakhpur,273402,2,63
04-12-2025,Uttar Pradesh,Gorakhpur,273404,1,32
04-12-2025,Uttar Pradesh,Gorakhpur,273409,0,13
04-12-2025,Uttar Pradesh,Gorakhpur,273413,3,53
06-12-2025,Uttar Pradesh,Gorakhpur,273006,1,6
06-12-2025,Uttar Pradesh,Gorakhpur,273007,4,53
06-12-2025,Uttar Pradesh,Gorakhpur,273010,1,14
06-12-2025,Uttar Pradesh,Gorakhpur,273152,4,47
06-12-2025,Uttar Pradesh,Gorakhpur,273158,4,51
06-12-2025,Uttar Pradesh,Gorakhpur,273301,0,1
06-12-2025,Uttar Pradesh,Gorakhpur,273306,4,45
06-12-2025,Uttar Pradesh,Gorakhpur,273406,2,24
06-12-2025,Uttar Pradesh,Gorakhpur,273407,6,35
06-12-2025,Uttar Pradesh,Gorakhpur,273412,0,32
05-12-2025,Uttar Pradesh,Gorakhpur,273013,4,47
05-12-2025,Uttar Pradesh,Gorakhpur,273016,0,50
05-12-2025,Uttar Pradesh,Gorakhpur,273161,0,3
05-12-2025,Uttar Pradesh,Gorakhpur,273201,6,40
05-12-2025,Uttar Pradesh,Gorakhpur,273202,3,42
05-12-2025,Uttar Pradesh,Gorakhpur,273209,4,68
05-12-2025,Uttar Pradesh,Gorakhpur,273306,2,25
05-12-2025,Uttar Pradesh,Gorakhpur,273405,0,3
05-12-2025,Uttar Pradesh,Gorakhpur,273406,0,17
05-12-2025,Uttar Pradesh,Gorakhpur,273407,3,33
05-12-2025,Uttar Pradesh,Gorakhpur,273408,0,39
05-12-2025,Uttar Pradesh,Gorakhpur,273409,0,13
07-12-2025,Uttar Pradesh,Gorakhpur,273002,1,9
07-12-2025,Uttar Pradesh,Gorakhpur,273003,0,2
07-12-2025,Uttar Pradesh,Gorakhpur,273161,0,3
07-12-2025,Uttar Pradesh,Gorakhpur,273202,1,31
07-12-2025,Uttar Pradesh,Gorakhpur,273211,2,18
07-12-2025,Uttar Pradesh,Gorakhpur,273306,1,13
17-11-2025,Uttar Pradesh,Gorakhpur,273001,3,60
17-11-2025,Uttar Pradesh,Gorakhpur,273004,0,8
17-11-2025,Uttar Pradesh,Gorakhpur,273015,4,104
17-11-2025,Uttar Pradesh,Gorakhpur,273161,2,11
17-11-2025,Uttar Pradesh,Gorakhpur,273401,0,22
17-11-2025,Uttar Pradesh,Gorakhpur,273403,1,33
17-11-2025,Uttar Pradesh,Gorakhpur,273404,2,43
17-11-2025,Uttar Pradesh,Gorakhpur,273406,4,13
17-11-2025,Uttar Pradesh,Gorakhpur,273407,4,27
17-11-2025,Uttar Pradesh,Gorakhpur,273408,6,42
17-11-2025,Uttar Pradesh,Gorakhpur,273409,2,15
17-11-2025,Uttar Pradesh,Gorakhpur,273412,2,31
18-11-2025,Uttar Pradesh,Gorakhpur,273003,0,2
18-11-2025,Uttar Pradesh,Gorakhpur,273007,3,50
18-11-2025,Uttar Pradesh,Gorakhpur,273012,0,4
18-11-2025,Uttar Pradesh,Gorakhpur,273161,0,10
18-11-2025,Uttar Pradesh,Gorakhpur,273203,1,16
18-11-2025,Uttar Pradesh,Gorakhpur,273403,5,46
18-11-2025,Uttar Pradesh,Gorakhpur,273407,1,46
18-11-2025,Uttar Pradesh,Gorakhpur,273409,3,6
19-11-2025,Uttar Pradesh,Gorakhpur,273002,3,28
19-11-2025,Uttar Pradesh,Gorakhpur,273006,1,11
19-11-2025,Uttar Pradesh,Gorakhpur,273009,0,1
19-11-2025,Uttar Pradesh,Gorakhpur,273017,1,3
19-11-2025,Uttar Pradesh,Gorakhpur,273155,0,13
19-11-2025,Uttar Pradesh,Gorakhpur,273165,0,76
19-11-2025,Uttar Pradesh,Gorakhpur,273201,4,37
19-11-2025,Uttar Pradesh,Gorakhpur,273403,0,51
19-11-2025,Uttar Pradesh,Gorakhpur,273405,1,7
19-11-2025,Uttar Pradesh,Gorakhpur,273406,1,18
19-11-2025,Uttar Pradesh,Gorakhpur,273411,3,42
19-11-2025,Uttar Pradesh,Gorakhpur,273413,1,56
21-11-2025,Uttar Pradesh,Gorakhpur,273413,1,42
21-11-2025,Uttar Pradesh,Gorakhpur,273003,0,4
21-11-2025,Uttar Pradesh,Gorakhpur,273008,0,16
21-11-2025,Uttar Pradesh,Gorakhpur,273009,0,1
21-11-2025,Uttar Pradesh,Gorakhpur,273013,2,44
21-11-2025,Uttar Pradesh,Gorakhpur,273015,3,62
21-11-2025,Uttar Pradesh,Gorakhpur,273152,4,32
21-11-2025,Uttar Pradesh,Gorakhpur,273155,0,11
21-11-2025,Uttar Pradesh,Gorakhpur,273202,3,36
21-11-2025,Uttar Pradesh,Gorakhpur,273211,0,19
21-11-2025,Uttar Pradesh,Gorakhpur,273306,1,27
21-11-2025,Uttar Pradesh,Gorakhpur,273404,5,31
21-11-2025,Uttar Pradesh,Gorakhpur,273405,1,11
03-11-2025,Uttar Pradesh,Gorakhpur,273003,0,2
03-11-2025,Uttar Pradesh,Gorakhpur,273004,0,10
03-11-2025,Uttar Pradesh,Gorakhpur,273010,2,24
03-11-2025,Uttar Pradesh,Gorakhpur,273012,0,1
03-11-2025,Uttar Pradesh,Gorakhpur,273017,0,2
03-11-2025,Uttar Pradesh,Gorakhpur,273161,0,3
03-11-2025,Uttar Pradesh,Gorakhpur,273201,1,36
03-11-2025,Uttar Pradesh,Gorakhpur,273209,11,106
03-11-2025,Uttar Pradesh,Gorakhpur,273306,6,53
03-11-2025,Uttar Pradesh,Gorakhpur,273401,4,43
03-11-2025,Uttar Pradesh,Gorakhpur,273402,7,94
03-11-2025,Uttar Pradesh,Gorakhpur,273403,3,32
03-11-2025,Uttar Pradesh,Gorakhpur,273404,2,41
03-11-2025,Uttar Pradesh,Gorakhpur,273411,3,51
31-10-2025,Uttar Pradesh,Gorakhpur,273001,4,36
31-10-2025,Uttar Pradesh,Gorakhpur,273010,3,7
31-10-2025,Uttar Pradesh,Gorakhpur,273152,5,41
31-10-2025,Uttar Pradesh,Gorakhpur,273158,3,44
31-10-2025,Uttar Pradesh,Gorakhpur,273201,3,18
31-10-2025,Uttar Pradesh,Gorakhpur,273202,1,30
31-10-2025,Uttar Pradesh,Gorakhpur,273203,6,23
31-10-2025,Uttar Pradesh,Gorakhpur,273211,3,19
31-10-2025,Uttar Pradesh,Gorakhpur,273306,0,32
31-10-2025,Uttar Pradesh,Gorakhpur,273404,3,21
31-10-2025,Uttar Pradesh,Gorakhpur,273411,2,19
22-11-2025,Uttar Pradesh,Gorakhpur,273002,3,13
22-11-2025,Uttar Pradesh,Gorakhpur,273007,1,24
22-11-2025,Uttar Pradesh,Gorakhpur,273014,4,16
22-11-2025,Uttar Pradesh,Gorakhpur,273017,2,2
22-11-2025,Uttar Pradesh,Gorakhpur,273161,0,6
22-11-2025,Uttar Pradesh,Gorakhpur,273213,2,19
22-11-2025,Uttar Pradesh,Gorakhpur,273405,0,8
22-11-2025,Uttar Pradesh,Gorakhpur,273409,0,10
22-11-2025,Uttar Pradesh,Gorakhpur,273413,2,36
23-11-2025,Uttar Pradesh,Gorakhpur,273010,0,4
23-11-2025,Uttar Pradesh,Gorakhpur,273014,0,6
23-11-2025,Uttar Pradesh,Gorakhpur,273015,2,61
23-11-2025,Uttar Pradesh,Gorakhpur,273016,4,10
23-11-2025,Uttar Pradesh,Gorakhpur,273202,1,26
23-11-2025,Uttar Pradesh,Gorakhpur,273211,0,14
23-11-2025,Uttar Pradesh,Gorakhpur,273402,0,21
23-11-2025,Uttar Pradesh,Gorakhpur,273404,0,3
23-11-2025,Uttar Pradesh,Gorakhpur,273405,0,15
23-11-2025,Uttar Pradesh,Gorakhpur,273408,2,7
23-11-2025,Uttar Pradesh,Gorakhpur,273412,0,8
15-11-2025,Uttar Pradesh,Gorakhpur,273010,2,8
