date,state,district,pincode,bio_age_5_17,bio_age_17_,city
21-09-2025,Uttar Pradesh,Bareilly,243402,1,0,bareilly
21-09-2025,Uttar Pradesh,Bareilly,262406,4,1,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243301,83,11,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243303,52,15,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243403,8,0,bareilly
19-09-2025,Uttar Pradesh,Bareilly,243505,63,22,bareilly
19-09-2025,Uttar Pradesh,Bareilly,262406,143,32,bareilly
22-09-2025,Uttar Pradesh,Bareilly,243201,193,43,bareilly
05-10-2025,Uttar Pradesh,Bareilly,243006,1,3,bareilly
05-10-2025,Uttar Pradesh,Bareilly,243303,0,1,bareilly
05-10-2025,Uttar Pradesh,Bareilly,243505,3,3,bareilly
06-10-2025,Uttar Pradesh,Bareilly,243201,50,44,bareilly
06-10-2025,Uttar Pradesh,Bareilly,243203,19,10,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243122,40,42,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243401,20,10,bareilly
29-10-2025,Uttar Pradesh,Bareilly,243504,54,34,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243001,50,39,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243003,12,17,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243402,34,3,bareilly
31-10-2025,Uttar Pradesh,Bareilly,243504,38,16,bareilly
31-10-2025,Uttar Pradesh,Bareilly,262406,37,38,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243001,66,37,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243005,24,18,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243006,25,20,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243402,37,5,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243501,27,11,bareilly
30-10-2025,Uttar Pradesh,Bareilly,243503,46,44,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243001,43,33,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243005,19,29,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243201,70,60,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243302,36,21,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243504,21,20,bareilly
07-11-2025,Uttar Pradesh,Bareilly,243505,78,32,bareilly
07-11-2025,Uttar Pradesh,Bareilly,262203,1,0,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243301,21,3,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243401,13,4,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243402,7,7,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243501,3,0,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243503,31,19,bareilly
08-11-2025,Uttar Pradesh,Bareilly,243505,67,21,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243006,1,2,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243123,6,0,bareilly
02-11-2025,Uttar Pradesh,Bareilly,243201,0,6,bareilly
02-11-2025,Uttar Pradesh,Bareilly,262407,1,1,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243005,25,20,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243202,95,17,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243401,6,8,bareilly
01-11-2025,Uttar Pradesh,Bareilly,243403,2,0,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243006,0,1,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243201,1,1,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243302,3,3,bareilly
09-11-2025,Uttar Pradesh,Bareilly,243506,1,0,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243122,40,46,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243302,56,25,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243407,2,3,bareilly
10-11-2025,Uttar Pradesh,Bareilly,243503,96,55,bareilly
10-11-2025,Uttar Pradesh,Bareilly,262201,1,0,bareilly
10-11-2025,Uttar Pradesh,Bareilly,262406,97,40,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243001,44,49,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243003,18,11,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243004,2,1,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243122,32,29,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243123,27,17,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243302,36,19,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243303,63,23,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243502,26,9,bareilly
08-10-2025,Uttar Pradesh,Bareilly,243506,20,9,bareilly
09-10-2025,Uttar Pradesh,Bareilly,243003,18,14,bareilly
09-10-2025,Uttar Pradesh,Bareilly,243006,13,11,bareilly
09-10-2025,Uttar Pradesh,Bareilly,243122,30,21,bareilly
09-10-2025,Uttar Pradesh,Bareilly,243202,35,14,bareilly
09-10-2025,Uttar Pradesh,Bareilly,243302,14,4,bareilly
09-10-2025,Uttar Pradesh,Bareilly,243505,44,9,bareilly
24-10-2025,Uttar Pradesh,Bareilly,262407,37,19,bareilly
06-11-2025,Uttar Pradesh,Bareilly,243202,86,16,bareilly
06-11-2025,Uttar Pradesh,Bareilly,243301,46,30,bareilly
06-11-2025,Uttar Pradesh,Bareilly,243503,81,46,bareilly
07-10-2025,Uttar Pradesh,Bareilly,243122,16,28,bareilly
07-10-2025,Uttar Pradesh,Bareilly,243203,15,3,bareilly
07-10-2025,Uttar Pradesh,Bareilly,243303,4,0,bareilly
07-10-2025,Uttar Pradesh,Bareilly,243501,15,2,bareilly
07-10-2025,Uttar Pradesh,Bareilly,243502,9,6,bareilly
07-10-2025,Uttar Pradesh,Bareilly,243506,6,4,bareilly
07-10-2025,Uttar Pradesh,Bareilly,262406,32,14,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243003,26,17,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243006,16,13,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243202,33,12,bareilly
17-10-2025,Uttar Pradesh,Bareilly,243303,39,10,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243001,51,43,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243003,21,23,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243202,49,17,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243301,48,13,bareilly
16-10-2025,Uttar Pradesh,Bareilly,243503,63,33,bareilly
16-10-2025,Uttar Pradesh,Bareilly,262407,55,19,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243003,28,16,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243301,41,27,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243402,41,7,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243407,0,3,bareilly
03-11-2025,Uttar Pradesh,Bareilly,243505,45,33,bareilly
13-11-2025,Uttar Pradesh,Bareilly,243123,29,9,bareilly
13-11-2025,Uttar Pradesh,Bareilly,243403,4,2,bareilly
12-11-2025,Uttar Pradesh,Bareilly,243504,42,24,bareilly
12-10-2025,Uttar Pradesh,Bareilly,243123,3,2,bareilly
12-10-2025,Uttar Pradesh,Bareilly,243505,2,4,bareilly
12-10-2025,Uttar Pradesh,Bareilly,262407,0,1,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243004,1,0,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243006,10,12,bareilly
13-10-2025,Uttar Pradesh,Bareilly,243505,77,14,bareilly
14-10-2025,Uttar Pradesh,Bareilly,243002,1,0,bareilly
14-10-2025,Uttar Pradesh,Bareilly,243203,40,16,bareilly
14-10-2025,Uttar Pradesh,Bareilly,243301,62,19,bareilly
14-10-2025,Uttar Pradesh,Bareilly,243401,23,5,bareilly
14-10-2025,Uttar Pradesh,Bareilly,243402,17,2,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243001,3,1,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243303,2,0,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243403,0,1,bareilly
26-10-2025,Uttar Pradesh,Bareilly,243505,1,0,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243002,1,0,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243006,10,9,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243123,21,14,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243303,9,6,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243407,0,8,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243502,4,5,bareilly
25-10-2025,Uttar Pradesh,Bareilly,243504,46,16,bareilly
10-10-2025,Uttar Pradesh,Bareilly,243001,33,27,bareilly
10-10-2025,Uttar Pradesh,Bareilly,243403,1,1,bareilly
10-10-2025,Uttar Pradesh,Bareilly,243505,67,21,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243001,54,57,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243202,46,16,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243301,67,17,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243401,23,7,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243502,29,18,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243504,60,14,bareilly
15-10-2025,Uttar Pradesh,Bareilly,243506,20,5,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243202,60,17,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243203,14,14,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243301,52,23,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243302,66,8,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243502,21,18,bareilly
27-10-2025,Uttar Pradesh,Bareilly,243505,76,28,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243403,4,0,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243501,30,9,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243502,12,9,bareilly
28-10-2025,Uttar Pradesh,Bareilly,243505,56,25,bareilly
28-10-2025,Uttar Pradesh,Bareilly,262406,65,43,bareilly
28-10-2025,Uttar Pradesh,Bareilly,262407,36,13,bareilly
11-10-2025,Uttar Pradesh,Bareilly,243001,16,14,bareilly
11-10-2025,Uttar Pradesh,Bareilly,243003,5,4,bareilly
11-10-2025,Uttar Pradesh,Bareilly,243123,10,7,bareilly
11-10-2025,Uttar Pradesh,Bareilly,243201,27,14,bareilly
11-10-2025,Uttar Pradesh,Bareilly,243302,6,1,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243003,2,5,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243006,1,1,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243122,7,8,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243202,0,3,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243502,0,3,bareilly
23-10-2025,Uttar Pradesh,Bareilly,243506,0,2,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243005,10,4,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243123,7,6,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243203,3,0,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243301,1,4,bareilly
22-10-2025,Uttar Pradesh,Bareilly,243303,1,1,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243203,6,1,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243401,0,1,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243501,2,1,bareilly
05-11-2025,Uttar Pradesh,Bareilly,243503,1,3,bareilly
05-11-2025,Uttar Pradesh,Bareilly,262406,4,0,bareilly
05-11-2025,Uttar Pradesh,Bareilly,262407,4,1,bareilly
04-11-2025,Uttar Pradesh,Bareilly,243123,31,27,bareilly
04-11-2025,Uttar Pradesh,Bareilly,243504,29,23,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243001,48,70,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243123,45,37,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243202,81,26,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243203,23,12,bareilly
11-11-2025,Uttar Pradesh,Bareilly,243503,91,46,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243001,66,62,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243006,21,34,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243122,59,30,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243202,83,35,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243203,23,12,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243407,0,1,bareilly
14-11-2025,Uttar Pradesh,Bareilly,243503,79,48,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243122,32,44,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243303,41,29,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243402,16,7,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243403,2,0,bareilly
20-11-2025,Uttar Pradesh,Bareilly,243502,34,36,bareilly
20-11-2025,Uttar Pradesh,Bareilly,262407,43,6,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243201,3,1,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243302,0,2,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243505,3,3,bareilly
16-11-2025,Uttar Pradesh,Bareilly,243506,0,1,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243122,60,43,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243301,35,17,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243302,36,21,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243401,18,5,bareilly
17-11-2025,Uttar Pradesh,Bareilly,243403,5,2,bareilly
21-11-2025,Uttar Pradesh,Bareilly,243122,37,35,bareilly
21-11-2025,Uttar Pradesh,Bareilly,243303,47,10,bareilly
21-11-2025,Uttar Pradesh,Bareilly,243501,24,12,bareilly
21-11-2025,Uttar Pradesh,Bareilly,262406,52,23,bareilly
15-11-2025,Uttar Pradesh,Bareilly,243004,1,0,bareilly
15-11-2025,Uttar Pradesh,Bareilly,243201,78,49,bareilly
15-11-2025,Uttar Pradesh,Bareilly,243402,25,13,bareilly
15-11-2025,Uttar Pradesh,Bareilly,262407,52,34,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243003,27,40,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243202,125,40,bareilly
18-11-2025,Uttar Pradesh,Bareilly,243401,38,10,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243003,17,29,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243303,26,14,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243401,36,10,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243403,2,0,bareilly
19-11-2025,Uttar Pradesh,Bareilly,243506,10,15,bareilly
19-11-2025,Uttar Pradesh,Bareilly,262407,24,16,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243003,27,39,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243122,35,32,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243501,19,15,bareilly
27-11-2025,Uttar Pradesh,Bareilly,243504,32,12,bareilly
27-11-2025,Uttar Pradesh,Bareilly,262406,57,50,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243202,1,0,bareilly
23-11-2025,Uttar Pradesh,Bareilly,243303,0,1,bareilly
23-11-2025,Uttar Pradesh,Bareilly,262407,0,1,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243202,73,19,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243402,20,10,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243407,1,2,bareilly
22-11-2025,Uttar Pradesh,Bareilly,243506,7,5,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243202,87,18,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243302,33,32,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243401,13,4,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243502,21,20,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243503,49,44,bareilly
24-11-2025,Uttar Pradesh,Bareilly,243504,42,24,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243122,43,46,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243203,10,6,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243407,0,1,bareilly
25-11-2025,Uttar Pradesh,Bareilly,243502,21,27,bareilly
26-11-2025,Uttar Pradesh,Bareilly,243003,10,40,bareilly
26-11-2025,Uttar Pradesh,Bareilly,243122,23,31,bareilly
10-07-2025,Uttar Pradesh,Bareilly,243202,25,16,bareilly
10-07-2025,Uttar Pradesh,Bareilly,243303,16,20,bareilly
10-07-2025,Uttar Pradesh,Bareilly,243401,6,3,bareilly
10-07-2025,Uttar Pradesh,Bareilly,243501,3,3,bareilly
10-07-2025,Uttar Pradesh,Bareilly,262201,1,0,bareilly
11-07-2025,Uttar Pradesh,Bareilly,243002,0,2,bareilly
11-07-2025,Uttar Pradesh,Bareilly,243003,15,13,bareilly
11-07-2025,Uttar Pradesh,Bareilly,243202,40,9,bareilly
11-07-2025,Uttar Pradesh,Bareilly,243303,32,11,bareilly
11-07-2025,Uttar Pradesh,Bareilly,262202,0,1,bareilly
11-07-2025,Uttar Pradesh,Bareilly,262406,51,37,bareilly
11-07-2025,Uttar Pradesh,Bareilly,262407,23,12,bareilly
18-07-2025,Uttar Pradesh,Bareilly,243005,10,14,bareilly
18-07-2025,Uttar Pradesh,Bareilly,243201,66,29,bareilly
18-07-2025,Uttar Pradesh,Bareilly,243407,1,6,bareilly
18-07-2025,Uttar Pradesh,Bareilly,243502,7,8,bareilly
18-07-2025,Uttar Pradesh,Bareilly,243504,43,9,bareilly
18-07-2025,Uttar Pradesh,Bareilly,243505,47,20,bareilly
18-07-2025,Uttar Pradesh,Bareilly,243506,6,3,bareilly
18-07-2025,Uttar Pradesh,Bareilly,262407,38,16,bareilly
15-07-2025,Uttar Pradesh,Bareilly,243006,9,6,bareilly
15-07-2025,Uttar Pradesh,Bareilly,243123,19,5,bareilly
15-07-2025,Uttar Pradesh,Bareilly,243202,21,11,bareilly
15-07-2025,Uttar Pradesh,Bareilly,243506,18,6,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243003,9,12,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243006,4,13,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243123,21,4,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243202,30,13,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243203,28,14,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243402,12,6,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243403,2,1,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243503,54,14,bareilly
16-07-2025,Uttar Pradesh,Bareilly,243506,10,11,bareilly
20-07-2025,Uttar Pradesh,Bareilly,243122,0,1,bareilly
20-07-2025,Uttar Pradesh,Bareilly,243502,2,0,bareilly
20-07-2025,Uttar Pradesh,Bareilly,243504,1,0,bareilly
20-07-2025,Uttar Pradesh,Bareilly,262407,3,0,bareilly
19-07-2025,Uttar Pradesh,Bareilly,243003,2,6,bareilly
19-07-2025,Uttar Pradesh,Bareilly,243005,2,10,bareilly
19-07-2025,Uttar Pradesh,Bareilly,243006,5,11,bareilly
19-07-2025,Uttar Pradesh,Bareilly,243202,20,14,bareilly
19-07-2025,Uttar Pradesh,Bareilly,243402,14,5,bareilly
09-07-2025,Uttar Pradesh,Bareilly,243201,46,33,bareilly
09-07-2025,Uttar Pradesh,Bareilly,243202,21,16,bareilly
09-07-2025,Uttar Pradesh,Bareilly,243301,46,24,bareilly
09-07-2025,Uttar Pradesh,Bareilly,243302,31,11,bareilly
09-07-2025,Uttar Pradesh,Bareilly,243502,18,16,bareilly
09-07-2025,Uttar Pradesh,Bareilly,243503,14,16,bareilly
09-07-2025,Uttar Pradesh,Bareilly,243506,1,4,bareilly
17-07-2025,Uttar Pradesh,Bareilly,243002,0,2,bareilly
17-07-2025,Uttar Pradesh,Bareilly,243005,10,18,bareilly
17-07-2025,Uttar Pradesh,Bareilly,243201,77,57,bareilly
17-07-2025,Uttar Pradesh,Bareilly,243202,28,15,bareilly
17-07-2025,Uttar Pradesh,Bareilly,243505,21,20,bareilly
27-07-2025,Uttar Pradesh,Bareilly,243001,8,1,bareilly
28-07-2025,Uttar Pradesh,Bareilly,243005,36,22,bareilly
28-07-2025,Uttar Pradesh,Bareilly,243203,37,6,bareilly
28-07-2025,Uttar Pradesh,Bareilly,243401,9,1,bareilly
28-07-2025,Uttar Pradesh,Bareilly,243402,9,2,bareilly
12-07-2025,Uttar Pradesh,Bareilly,243005,6,7,bareilly
12-07-2025,Uttar Pradesh,Bareilly,243301,11,3,bareilly
12-07-2025,Uttar Pradesh,Bareilly,243302,37,13,bareilly
12-07-2025,Uttar Pradesh,Bareilly,243407,0,2,bareilly
12-07-2025,Uttar Pradesh,Bareilly,243501,1,2,bareilly
12-07-2025,Uttar Pradesh,Bareilly,243502,1,2,bareilly
13-07-2025,Uttar Pradesh,Bareilly,243303,2,0,bareilly
13-07-2025,Uttar Pradesh,Bareilly,262407,1,1,bareilly
14-07-2025,Uttar Pradesh,Bareilly,243001,15,14,bareilly
14-07-2025,Uttar Pradesh,Bareilly,243002,0,1,bareilly
14-07-2025,Uttar Pradesh,Bareilly,243302,5,5,bareilly
14-07-2025,Uttar Pradesh,Bareilly,243506,2,5,bareilly
14-07-2025,Uttar Pradesh,Bareilly,262406,75,37,bareilly
26-07-2025,Uttar Pradesh,Bareilly,243002,1,2,bareilly
26-07-2025,Uttar Pradesh,Bareilly,243202,59,13,bareilly
26-07-2025,Uttar Pradesh,Bareilly,243203,29,6,bareilly
26-07-2025,Uttar Pradesh,Bareilly,243301,20,4,bareilly
26-07-2025,Uttar Pradesh,Bareilly,243407,0,4,bareilly
26-07-2025,Uttar Pradesh,Bareilly,243505,46,17,bareilly
26-07-2025,Uttar Pradesh,Bareilly,243506,40,5,bareilly
26-07-2025,Uttar Pradesh,Bareilly,262406,94,21,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243005,31,29,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243123,42,20,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243302,35,9,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243303,35,13,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243401,24,4,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243407,2,2,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243503,75,16,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243505,83,20,bareilly
25-07-2025,Uttar Pradesh,Bareilly,243506,35,8,bareilly
25-07-2025,Uttar Pradesh,Bareilly,262407,53,19,bareilly
21-07-2025,Uttar Pradesh,Bareilly,243501,14,3,bareilly
21-07-2025,Uttar Pradesh,Bareilly,262406,49,25,bareilly
22-07-2025,Uttar Pradesh,Bareilly,243203,43,9,bareilly
22-07-2025,Uttar Pradesh,Bareilly,243303,40,15,bareilly
22-07-2025,Uttar Pradesh,Bareilly,243502,34,18,bareilly
22-07-2025,Uttar Pradesh,Bareilly,262407,35,10,bareilly
21-07-2025,Uttar Pradesh,Bareilly,243122,35,33,bareilly
21-07-2025,Uttar Pradesh,Bareilly,243301,37,16,bareilly
23-07-2025,Uttar Pradesh,Bareilly,243123,46,19,bareilly
23-07-2025,Uttar Pradesh,Bareilly,243302,21,7,bareilly
23-07-2025,Uttar Pradesh,Bareilly,243401,13,6,bareilly
23-07-2025,Uttar Pradesh,Bareilly,243403,1,2,bareilly
23-07-2025,Uttar Pradesh,Bareilly,243502,33,12,bareilly
23-07-2025,Uttar Pradesh,Bareilly,262202,0,1,bareilly
24-07-2025,Uttar Pradesh,Bareilly,243303,13,10,bareilly
24-07-2025,Uttar Pradesh,Bareilly,243401,3,5,bareilly
24-07-2025,Uttar Pradesh,Bareilly,243403,1,0,bareilly
24-07-2025,Uttar Pradesh,Bareilly,243503,68,29,bareilly
24-07-2025,Uttar Pradesh,Bareilly,243506,69,8,bareilly
20-06-2025,Uttar Pradesh,Bareilly,243122,37,30,bareilly
20-06-2025,Uttar Pradesh,Bareilly,243504,27,15,bareilly
20-06-2025,Uttar Pradesh,Bareilly,243506,12,4,bareilly
20-06-2025,Uttar Pradesh,Bareilly,262406,71,28,bareilly
28-06-2025,Uttar Pradesh,Bareilly,243003,15,19,bareilly
28-06-2025,Uttar Pradesh,Bareilly,243301,30,3,bareilly
28-06-2025,Uttar Pradesh,Bareilly,243401,16,13,bareilly
03-07-2025,Uttar Pradesh,Bareilly,243006,9,18,bareilly
03-07-2025,Uttar Pradesh,Bareilly,243407,0,1,bareilly
03-07-2025,Uttar Pradesh,Bareilly,243504,26,16,bareilly
21-06-2025,Uttar Pradesh,Bareilly,243001,53,47,bareilly
21-06-2025,Uttar Pradesh,Bareilly,243003,21,21,bareilly
21-06-2025,Uttar Pradesh,Bareilly,243201,54,43,bareilly
21-06-2025,Uttar Pradesh,Bareilly,243302,47,13,bareilly
21-06-2025,Uttar Pradesh,Bareilly,243504,18,4,bareilly
22-06-2025,Uttar Pradesh,Bareilly,243006,0,1,bareilly
22-06-2025,Uttar Pradesh,Bareilly,243501,2,0,bareilly
22-06-2025,Uttar Pradesh,Bareilly,243506,0,1,bareilly
23-06-2025,Uttar Pradesh,Bareilly,243303,70,10,bareilly
23-06-2025,Uttar Pradesh,Bareilly,243407,3,2,bareilly
23-06-2025,Uttar Pradesh,Bareilly,243502,59,13,bareilly
23-06-2025,Uttar Pradesh,Bareilly,243505,45,22,bareilly
23-06-2025,Uttar Pradesh,Bareilly,262406,103,27,bareilly
23-06-2025,Uttar Pradesh,Bareilly,262407,58,9,bareilly
27-06-2025,Uttar Pradesh,Bareilly,243201,114,36,bareilly
27-06-2025,Uttar Pradesh,Bareilly,243301,80,12,bareilly
27-06-2025,Uttar Pradesh,Bareilly,243407,3,2,bareilly
27-06-2025,Uttar Pradesh,Bareilly,243505,66,10,bareilly
04-07-2025,Uttar Pradesh,Bareilly,243006,14,6,bareilly
04-07-2025,Uttar Pradesh,Bareilly,243301,33,15,bareilly
19-06-2025,Uttar Pradesh,Bareilly,243003,19,10,bareilly
19-06-2025,Uttar Pradesh,Bareilly,262302,1,0,bareilly
25-06-2025,Uttar Pradesh,Bareilly,243002,1,0,bareilly
25-06-2025,Uttar Pradesh,Bareilly,243005,28,24,bareilly
25-06-2025,Uttar Pradesh,Bareilly,243301,89,13,bareilly
25-06-2025,Uttar Pradesh,Bareilly,243407,0,2,bareilly
25-06-2025,Uttar Pradesh,Bareilly,243502,56,19,bareilly
25-06-2025,Uttar Pradesh,Bareilly,243506,48,13,bareilly
26-06-2025,Uttar Pradesh,Bareilly,243006,24,8,bareilly
26-06-2025,Uttar Pradesh,Bareilly,243202,52,15,bareilly
26-06-2025,Uttar Pradesh,Bareilly,243402,38,6,bareilly
26-06-2025,Uttar Pradesh,Bareilly,243501,21,9,bareilly
29-06-2025,Uttar Pradesh,Bareilly,243001,5,3,bareilly
29-06-2025,Uttar Pradesh,Bareilly,243003,1,0,bareilly
30-06-2025,Uttar Pradesh,Bareilly,243005,23,11,bareilly
30-06-2025,Uttar Pradesh,Bareilly,243202,43,16,bareilly
30-06-2025,Uttar Pradesh,Bareilly,243301,99,8,bareilly
30-06-2025,Uttar Pradesh,Bareilly,243402,21,8,bareilly
30-06-2025,Uttar Pradesh,Bareilly,243503,42,19,bareilly
